0.0002630000000003463,0.0005860000000010857,0.0009160000000010271,0.001124000000000791,0.0013420000000001764,0.0016210000000000946,0.0019340000000003243,0.00218400000000063,0.0024930000000003005,0.0026930000000007226,0.002983000000000402,0.0033410000000007045,0.003627000000000713,0.003915000000001001,0.004120000000000346,0.004475000000000229,0.004763000000000517,0.005034000000001093,0.005307000000001061,0.005567000000000988,0.005786000000001401,0.005991000000001634,0.0063480000000009085,0.006633000000000777,0.00699000000000094,0.007213000000001024,0.007525000000001114,0.007876000000001326,0.008143000000001344,0.008495000000000807,0.008767000000000635,0.009216000000000335,0.009428000000000658,0.00975600000000032,0.010107000000000532,0.01037700000000008,0.010583000000000453,0.010804000000000258,0.011099999999999888,0.011404000000000636,0.01162200000000091,0.011828000000001282,0.01209400000000116,0.012372000000000938,0.012697000000001069,0.0130220000000012,0.013307000000001068,0.013578000000001644,0.013914000000001536,0.014199000000001405,0.014416000000001539,0.014632000000001533,0.014918000000001541,0.015137000000001954,0.015427000000002522,0.01571700000000309,0.015978000000003156,0.01618200000000325,0.016386000000003342,0.01667400000000363,0.01695700000000322,0.01728100000000321,0.017499000000003484,0.017779000000003542,0.017994000000003396,0.01835200000000281,0.01863000000000259,0.018907000000003116,0.019187000000003174,0.019514000000003584,0.019839000000003715,0.020163000000003706,0.02037200000000361,0.020639000000003627,0.020925000000003635,0.02119500000000407,0.021413000000004345,0.021698000000004214,0.02197900000000441,0.022307000000004962,0.0225890000000053,0.02291600000000571,0.023197000000005907,0.02341500000000618,0.023706000000006,0.02399000000000573,0.024208000000005114,0.02447600000000527,0.024682000000005644,0.025032000000005716,0.025295000000006063,0.025659000000006316,0.025952000000006414,0.02617600000000664,0.02650400000000719,0.026790000000007197,0.027056000000007074,0.027265000000006978,0.027582000000007767,0.0279310000000077,0.02820000000000711,0.02856200000000708,0.028898000000006974,0.029109000000007157,0.029377000000007314,0.029691000000007683,0.02990800000000693,0.03020300000000642,0.030612000000005857,0.03094700000000561,0.031163000000005603,0.031488000000005734,0.03175500000000575,0.03201600000000582,0.032276000000005745,0.03253800000000595,0.03286000000000566,0.033060000000005196,0.033373000000005426,0.03357800000000566,0.03377700000000594,0.03403300000000531,0.03434900000000507,0.034550000000004744,0.03480500000000486,0.03510000000000435,0.035481000000004315,0.035802000000004774,0.03615600000000452,0.03648300000000493,0.03681200000000473,0.03708800000000512,0.03738300000000461,0.03767700000000396,0.03802000000000394,0.03834200000000365,0.03862100000000357,0.03889200000000326,0.039171000000003176,0.0393900000000027,0.039606000000002695,0.0398800000000028,0.04021500000000344,0.04047900000000304,0.040866000000003844,0.04108800000000379,0.04148300000000393,0.04175500000000376,0.042145000000004096,0.04240500000000402,0.04282600000000425,0.043053000000004005,0.04327900000000451,0.04349800000000492,0.043714000000004916,0.044001000000005064,0.04421700000000506,0.04443400000000519,0.04469900000000493,0.04497800000000485,0.045241000000004306,0.045575000000004806,0.04591300000000498,0.046174000000005044,0.04642800000000502,0.04676000000000524,0.04720200000000574,0.047611000000006065,0.047895000000005794,0.04817800000000538,0.04845600000000516,0.04873500000000508,0.04899800000000454,0.049260000000004744,0.04953400000000485,0.04979600000000506,0.05006700000000475,0.05028700000000441,0.05057200000000428,0.0508560000000049,0.0511850000000047,0.05147700000000466,0.05169600000000507,0.051906000000005115,0.05226500000000556,0.05257900000000593,0.05296600000000673,0.053189000000006814,0.0534120000000069,0.053701000000007326,0.053973000000007154,0.054282000000006825,0.05448900000000645,0.05470700000000672,0.0550260000000069,0.05526200000000703,0.055555000000007126,0.055929000000007,0.05622100000000696,0.05650100000000702,0.05682800000000654,0.05724800000000663,0.057517000000006036,0.05785700000000649,0.05811900000000669,0.05838000000000676,0.0587100000000067,0.059051000000006404,0.05931800000000642,0.05967100000000691,0.05998500000000728,0.060336000000007495,0.06071500000000807,0.06102400000000774,0.06122900000000797,0.06161900000000742,0.06195800000000684,0.06237800000000693,0.062817000000007,0.0631770000000067,0.06344500000000686,0.06371900000000696,0.06404200000000682,0.0643660000000068,0.06463000000000729,0.06494500000000691,0.06521100000000768,0.0654180000000073,0.06562500000000693,0.06588000000000704,0.06614300000000739,0.06640600000000685,0.06666800000000705,0.06686500000000706,0.06719300000000761,0.06747300000000767,0.06780200000000747,0.06806500000000693,0.06833000000000666,0.06871100000000663,0.06905400000000661,0.06939300000000692,0.06972000000000644,0.06992100000000612,0.0701920000000067,0.07051800000000696,0.07072900000000715,0.07105600000000667,0.07138800000000689,0.07160100000000647,0.07194500000000659,0.07215700000000691,0.0724260000000072,0.07276000000000682,0.07309500000000657,0.0734850000000069,0.07385800000000664,0.07412200000000713,0.07437400000000682,0.07468700000000705,0.07511100000000681,0.07536700000000707,0.07570600000000738,0.07603200000000676,0.07637200000000721,0.07669700000000734,0.07696100000000694,0.0772700000000075,0.07758100000000745,0.07796000000000802,0.07830200000000787,0.07856900000000788,0.07883900000000743,0.07911500000000782,0.07946900000000756,0.07968700000000783,0.07990300000000783,0.08018600000000742,0.08047200000000743,0.08067800000000691,0.08093400000000717,0.08121400000000722,0.0815090000000076,0.08184600000000763,0.08213900000000773,0.08260000000000733,0.08293400000000695,0.08319800000000743,0.08341300000000729,0.08367600000000674,0.08393500000000742,0.08431900000000692,0.0846790000000075,0.08499000000000745,0.08519900000000735,0.08553500000000724,0.08574500000000729,0.08607900000000779,0.08641500000000768,0.08669900000000741,0.08702400000000754,0.08726600000000762,0.08753600000000805,0.08787500000000747,0.08817300000000738,0.08846800000000776,0.08875300000000763,0.08907800000000776,0.08929700000000729,0.08955700000000721,0.08983900000000755,0.09010000000000762,0.09040600000000776,0.09061100000000799,0.09095500000000811,0.09131400000000855,0.09159800000000828,0.09195500000000845,0.0922420000000077,0.09252600000000744,0.0928420000000072,0.09323400000000692,0.09355000000000668,0.09389100000000639,0.09422800000000642,0.0945040000000068,0.09486100000000697,0.09513400000000694,0.09540000000000681,0.09560900000000672,0.09593300000000671,0.0961970000000063,0.09652200000000644,0.09678700000000617,0.09700100000000678,0.09733600000000653,0.09754600000000657,0.09789400000000636,0.09813900000000686,0.0984310000000077,0.09879200000000843,0.09914100000000836,0.09936100000000803,0.09975300000000864,0.10006500000000873,0.10037800000000896,0.10076000000000906,0.10123500000000885,0.10164900000000898,0.10209700000000854,0.1024320000000083,0.10278700000000818,0.10306000000000815,0.10334800000000754,0.10371000000000752,0.10392900000000793,0.1042570000000076,0.10449500000000711,0.1047950000000073,0.10514900000000704,0.10540800000000772,0.10561100000000767,0.10582600000000753,0.106159000000007,0.10652700000000692,0.10688600000000736,0.10723700000000758,0.10745300000000757,0.10774300000000725,0.10801500000000708,0.10833900000000707,0.10862400000000783,0.10890500000000802,0.10925900000000865,0.10961200000000826,0.10993100000000755,0.11019800000000757,0.11048000000000702,0.11076500000000689,0.11109000000000702,0.11144200000000737,0.11176500000000722,0.1119640000000075,0.1123460000000076,0.11277600000000731,0.11297600000000774,0.11318600000000778,0.113410000000008,0.11362400000000772,0.11393900000000823,0.1141810000000083,0.11461800000000899,0.11491200000000923,0.11526700000000911,0.11547100000000832,0.11567600000000855,0.1158910000000084,0.11617500000000813,0.11646100000000814,0.11681000000000807,0.117178000000008,0.11753000000000746,0.11779300000000781,0.11814200000000774,0.11836100000000727,0.11868500000000726,0.11889600000000744,0.11910300000000706,0.1193150000000065,0.11958000000000624,0.11984000000000616,0.12015700000000606,0.1204650000000056,0.12085200000000551,0.12123900000000543,0.12148600000000531,0.12181600000000525,0.12208000000000574,0.12233700000000614,0.12266600000000594,0.12293100000000567,0.12319600000000541,0.12355800000000539,0.12376100000000534,0.12403800000000498,0.12424400000000535,0.12456900000000548,0.12498700000000618,0.12540700000000626,0.12572700000000658,0.1261140000000065,0.12641800000000725,0.12667800000000717,0.12688800000000722,0.12718700000000727,0.12757100000000765,0.12777800000000727,0.12815900000000724,0.12836800000000714,0.12864500000000678,0.12897400000000658,0.1292290000000067,0.12948900000000663,0.12974500000000688,0.13000900000000648,0.13035700000000627,0.13076300000000618,0.13108100000000622,0.13132700000000685,0.1316450000000069,0.1319810000000068,0.13224000000000746,0.1325000000000074,0.13287400000000726,0.13319800000000726,0.1334990000000067,0.13375800000000648,0.13406900000000643,0.1342720000000064,0.1344690000000064,0.13483800000000645,0.13509400000000582,0.13534900000000594,0.1356630000000063,0.13593800000000655,0.1361410000000065,0.13652900000000656,0.13674100000000688,0.13700500000000737,0.13721000000000672,0.1374740000000063,0.13768400000000636,0.13789000000000584,0.13828000000000618,0.138552000000006,0.13892800000000527,0.13926800000000483,0.13948500000000497,0.13984200000000513,0.1400600000000054,0.14034900000000583,0.14063100000000617,0.14098600000000605,0.1412660000000061,0.141494000000006,0.14170000000000638,0.14196500000000611,0.14220800000000633,0.14264000000000632,0.14302500000000595,0.1433190000000062,0.14371000000000578,0.14397100000000584,0.14434500000000572,0.1446570000000058,0.14505200000000595,0.14526100000000586,0.14573400000000536,0.1460230000000058,0.14628100000000632,0.14654900000000648,0.14680700000000702,0.14707500000000717,0.14728500000000722,0.1475370000000069,0.1478010000000074,0.14813400000000687,0.1483990000000075,0.14869000000000732,0.14898800000000723,0.14927900000000793,0.14963500000000796,0.1499050000000084,0.15011300000000816,0.15045400000000786,0.15077800000000785,0.15106100000000744,0.1513940000000069,0.15174700000000652,0.15212800000000737,0.15240800000000743,0.15267300000000716,0.15299300000000748,0.1532600000000075,0.15347100000000768,0.15383500000000705,0.1542180000000073,0.15456500000000695,0.15483400000000724,0.1551140000000073,0.15534400000000748,0.15560600000000768,0.15585500000000785,0.15610700000000755,0.1564180000000075,0.15684400000000753,0.1571050000000076,0.1574580000000072,0.1577990000000069,0.15805700000000655,0.1583440000000067,0.15874100000000624,0.1590550000000066,0.1593740000000068,0.15969500000000636,0.1599500000000056,0.16020200000000528,0.16045300000000484,0.1606540000000054,0.16102900000000542,0.1613000000000051,0.16162600000000538,0.16188300000000488,0.16219500000000497,0.16246400000000438,0.16278500000000484,0.1630410000000051,0.1633100000000054,0.1635840000000055,0.16390500000000596,0.16417300000000612,0.164439000000006,0.16464600000000562,0.1649120000000055,0.165258000000005,0.165582000000005,0.16584700000000474,0.1660550000000045,0.166312000000004,0.16664000000000367,0.16695800000000371,0.16726900000000366,0.16759100000000426,0.16779300000000408,0.16800300000000412,0.1682140000000043,0.16842400000000435,0.1687180000000046,0.16901100000000469,0.16926800000000508,0.1695950000000055,0.1698590000000051,0.17018300000000508,0.17038900000000456,0.17059800000000447,0.17086600000000463,0.17114500000000454,0.17147800000000402,0.1717490000000037,0.17210500000000373,0.17232100000000372,0.1726060000000036,0.17295600000000366,0.17330700000000387,0.17358800000000318,0.17391700000000299,0.1742440000000025,0.17455500000000246,0.17491600000000318,0.17526900000000367,0.17560300000000328,0.1759350000000035,0.1762950000000032,0.17655300000000285,0.17680700000000282,0.1771090000000024,0.1773730000000029,0.177628000000003,0.17795400000000328,0.17843300000000273,0.17870800000000298,0.17903200000000297,0.17928900000000336,0.1796070000000034,0.1798130000000029,0.18007400000000295,0.1802910000000031,0.18054000000000325,0.18080500000000388,0.18107300000000404,0.18133100000000368,0.1816840000000033,0.18199500000000324,0.18241600000000346,0.18277400000000377,0.18313600000000374,0.18340000000000334,0.18364700000000322,0.18409500000000367,0.1843910000000042,0.1847370000000046,0.18507400000000462,0.18534600000000534,0.18561200000000522,0.18582500000000568,0.18614600000000614,0.18656400000000595,0.18692500000000578,0.18738500000000524,0.18770900000000523,0.1880110000000057,0.18824000000000574,0.18852400000000546,0.1888610000000055,0.18911400000000533,0.18936500000000578,0.1896920000000053,0.1900690000000056,0.190338000000005,0.19068500000000466,0.19095400000000495,0.19121500000000502,0.1915340000000052,0.19180900000000545,0.19201400000000568,0.19233500000000614,0.19265300000000618,0.19298100000000584,0.19339700000000537,0.19365600000000516,0.19408500000000561,0.19434300000000526,0.19463000000000452,0.19498300000000413,0.19519800000000398,0.19555300000000386,0.19581900000000374,0.1961300000000037,0.196399000000004,0.19666500000000475,0.196921000000005,0.19724800000000453,0.1975070000000052,0.19785100000000533,0.19811400000000567,0.19837500000000574,0.19858900000000546,0.19885500000000533,0.19917000000000495,0.19950900000000527,0.1997330000000055,0.20004000000000577,0.20031300000000574,0.200639000000006,0.2009030000000056,0.20122400000000518,0.20148200000000482,0.2018030000000044,0.2020120000000043,0.20223200000000396,0.20257800000000348,0.20284200000000396,0.20310800000000473,0.2033140000000051,0.20371200000000567,0.20391300000000534,0.20417500000000466,0.204438000000005,0.20476400000000528,0.20499600000000573,0.20525200000000599,0.20550400000000568,0.205754000000006,0.20600800000000596,0.20632200000000633,0.2066550000000058,0.20692000000000554,0.20718500000000528,0.20744600000000446,0.20770800000000378,0.2079750000000029,0.20827400000000296,0.20853600000000228,0.2087480000000017,0.2090840000000016,0.20934500000000167,0.2095550000000017,0.20989300000000188,0.21010300000000104,0.21036900000000092,0.21064100000000074,0.21097500000000036,0.21129700000000096,0.2115530000000012,0.21181600000000156,0.2120240000000022,0.21228700000000167,0.21254400000000206,0.21287300000000187,0.21313900000000174,0.2134550000000015,0.21372000000000124,0.21399600000000074,0.21435500000000118,0.21464400000000072,0.2149820000000009,0.2152660000000015,0.21552600000000144,0.21573700000000162,0.2160700000000011,0.21639500000000123,0.21668700000000118,0.2171580000000013,0.21748600000000184,0.21769300000000147,0.21793300000000126,0.21826000000000167,0.21860300000000166,0.21894400000000136,0.21925900000000187,0.21959200000000223,0.21992200000000217,0.22017900000000168,0.22044400000000142,0.22071200000000157,0.22091000000000083,0.22110500000000144,0.22142000000000106,0.22169600000000145,0.22196000000000193,0.22221000000000224,0.22246700000000263,0.22277800000000259,0.2230330000000027,0.22329800000000244,0.22364400000000195,0.22392900000000182,0.2241970000000011,0.22447500000000087,0.22468400000000077,0.22504300000000033,0.2253930000000004,0.22566000000000042,0.22594600000000042,0.22622300000000006,0.2264710000000001,0.22689999999999966,0.2271939999999999,0.22741899999999937,0.22781499999999966,0.22807500000000047,0.22828400000000038,0.22855200000000053,0.22881399999999985,0.22914800000000035,0.22935900000000053,0.22964900000000021,0.22997099999999993,0.2303550000000003,0.23060900000000029,0.230931,0.23119699999999987,0.23151399999999978,0.23184900000000042,0.23218900000000087,0.23239800000000077,0.23271000000000086,0.23294000000000104,0.23321100000000072,0.23347600000000135,0.23367800000000205,0.23400500000000157,0.2342340000000016,0.23444400000000165,0.23471000000000153,0.23507600000000206,0.23534200000000194,0.23566400000000254,0.23598600000000225,0.23625200000000213,0.2364580000000025,0.23677200000000287,0.23703800000000275,0.23730700000000304,0.23757300000000292,0.23783500000000313,0.2381560000000027,0.23841400000000235,0.23873600000000206,0.2390590000000019,0.23935000000000173,0.23960900000000152,0.23998500000000078,0.24036800000000014,0.2406119999999996,0.2408829999999993,0.24125999999999959,0.24157600000000023,0.24185199999999973,0.24221899999999952,0.24247199999999935,0.2428599999999994,0.2433109999999994,0.2436519999999991,0.2439189999999991,0.2441179999999994,0.24443199999999887,0.24462799999999874,0.24504899999999896,0.24538699999999913,0.24563999999999897,0.2459119999999997,0.24616599999999966,0.24636299999999967,0.24661899999999992,0.2468749999999993,0.2471899999999989,0.2474949999999989,0.24775599999999898,0.24813999999999847,0.2484529999999987,0.24865399999999926,0.24901699999999938,0.24938599999999944,0.24958299999999944,0.25001599999999957,0.25030899999999967,0.25060199999999977,0.2510079999999997,0.25126199999999965,0.25157700000000016,0.2518020000000005,0.2520560000000005,0.25230700000000006,0.252548,0.2529129999999995,0.2531389999999991,0.2534339999999986,0.2536499999999986,0.2538489999999989,0.25428499999999943,0.2545939999999991,0.2548369999999984,0.25516899999999865,0.25542399999999876,0.2556239999999983,0.255818999999998,0.25601499999999877,0.25627399999999856,0.25647099999999856,0.2569349999999986,0.2571949999999985,0.25751999999999864,0.25784499999999877,0.2581129999999989,0.25830999999999893,0.25857699999999895,0.2588639999999982,0.2591479999999988,0.2594189999999985,0.25979199999999825,0.26012799999999814,0.2604099999999976,0.2606959999999976,0.2609669999999982,0.2612319999999988,0.2615919999999985,0.2618779999999985,0.2621449999999985,0.26242899999999914,0.2627529999999991,0.2630719999999993,0.2633889999999992,0.26359699999999897,0.2639259999999988,0.2641259999999983,0.26445099999999844,0.2647159999999982,0.2649809999999979,0.26529199999999786,0.2655049999999983,0.26577199999999834,0.2660929999999979,0.26635799999999854,0.26667299999999905,0.26692299999999936,0.26719199999999965,0.26748199999999933,0.26775399999999916,0.2680169999999995,0.2683549999999988,0.2685589999999989,0.26881099999999947,0.26910399999999957,0.26948799999999906,0.26970599999999934,0.26996599999999926,0.2702769999999992,0.2705939999999991,0.27090499999999906,0.2711529999999991,0.2714149999999984,0.2716689999999984,0.2720179999999983,0.2722269999999982,0.2725529999999976,0.27281799999999823,0.27307099999999807,0.2733379999999981,0.27365199999999756,0.2739169999999973,0.2741819999999979,0.27445399999999776,0.27472499999999833,0.2749959999999989,0.2753559999999995,0.2756689999999997,0.27599399999999896,0.27626699999999893,0.2765519999999988,0.2768349999999984,0.27705299999999866,0.27733899999999867,0.27761899999999873,0.2779429999999987,0.2781579999999986,0.2784469999999981,0.27866399999999825,0.2788839999999979,0.2791039999999976,0.27943199999999724,0.2797939999999972,0.280014999999997,0.2802979999999975,0.28056799999999704,0.2808939999999973,0.28117599999999676,0.2813979999999967,0.28162499999999735,0.28199199999999713,0.28235799999999767,0.2828079999999975,0.2830759999999968,0.2833409999999965,0.2836219999999967,0.2838309999999966,0.28409599999999635,0.2843659999999968,0.28463899999999676,0.28490499999999663,0.2852399999999964,0.28559399999999613,0.28590699999999636,0.28624299999999625,0.2865129999999967,0.2868109999999966,0.2871039999999967,0.2874159999999968,0.28762399999999655,0.28789099999999657,0.2882019999999965,0.2885379999999964,0.2887629999999968,0.28905299999999645,0.28939099999999573,0.28967699999999574,0.2898969999999963,0.29022299999999657,0.2904979999999968,0.2906969999999971,
