0.0003429999999999822,0.0006919999999999149,0.0010129999999999306,0.001330999999999971,0.0016519999999999868,0.0019689999999998875,0.0022860000000000102,0.0026520000000000987,0.003003000000000089,0.0033200000000002117,0.00363800000000003,0.003955000000000153,0.0042760000000001686,0.004579000000000333,0.004890000000000283,0.005191000000000168,0.005515000000000159,0.005867000000000289,0.006170000000000453,0.00654300000000041,0.0070590000000003705,0.007369000000000403,0.007673000000000485,0.007977000000000567,0.008281000000000427,0.008644000000000318,0.009000000000000341,0.009336000000000233,0.009707000000000132,0.010164000000000062,0.010566000000000075,0.010897000000000157,0.011368000000000267,0.011669000000000151,0.011896000000000129,0.012204000000000104,0.012436000000000114,0.012755000000000072,0.01318100000000011,0.013577000000000172,0.013944000000000178,0.014257000000000186,0.014563000000000326,0.01486400000000021,0.015241000000000282,0.015737000000000334,0.016133000000000397,0.01650900000000033,0.016869000000000245,0.01723900000000045,
0.017495000000000482,0.017740000000000533,0.017979000000000633,0.018225000000000602,0.018464000000000702,0.018706000000000778,0.01902800000000071,0.019285000000000663,0.01953900000000064,0.019780000000000575,0.02002100000000051,0.02026000000000061,0.020501000000000547,0.020740000000000425,0.02098000000000022,0.021221000000000156,0.021512000000000198,0.02175500000000019,0.022019000000000233,0.02225900000000025,0.022508000000000195,0.022773000000000154,0.023019000000000123,0.02325900000000014,0.02349800000000002,0.023738000000000037,0.02399400000000007,0.024262000000000006,0.024500999999999884,0.024785999999999753,0.025055999999999745,0.02531199999999978,0.02556999999999987,0.025812999999999864,0.026214999999999877,0.026473999999999887,0.026744999999999797,0.027068999999999788,0.027443999999999802,0.027691999999999828,0.02793499999999982,0.02817599999999998,0.028420000000000112,0.028661000000000048,0.028901000000000066,0.029141000000000084,0.029379000000000044,0.029620999999999897,0.029860999999999915,0.030108000000000024,
0.03048899999999999,0.03088500000000005,0.03125500000000003,0.03162599999999993,0.031994999999999996,0.03236499999999998,0.03275399999999995,0.033128000000000046,0.03350200000000014,0.03377300000000005,0.03414800000000007,0.034632999999999914,0.035041999999999796,0.035401999999999934,0.035758999999999874,0.036247999999999836,0.03660999999999981,0.03697999999999979,0.03736499999999965,0.03781399999999957,0.038240999999999525,0.038624999999999465,0.03941699999999937,0.039823999999999415,0.04018399999999955,0.0405759999999995,0.0409349999999995,0.04129499999999964,0.04165699999999961,0.04208999999999974,0.04246199999999978,0.04290499999999975,0.04327699999999979,0.04364899999999983,0.04401799999999989,0.0444469999999999,0.04483399999999982,0.04521199999999981,0.04558399999999985,0.045956999999999804,0.046340999999999744,0.046722999999999626,0.04705699999999968,0.04754299999999967,0.04793199999999964,0.0483049999999996,0.04868799999999962,0.04907099999999942,0.049466999999999484,0.04982599999999948,
0.050154999999999506,0.05046899999999943,0.050783999999999274,0.05115899999999929,0.05147499999999927,0.05179299999999931,0.05213799999999935,0.05252299999999943,0.05284199999999961,0.053230999999999584,0.053568999999999534,0.05388799999999949,0.05424899999999955,0.05455399999999955,0.05485799999999941,0.05517499999999931,0.05554299999999923,0.05585099999999921,0.056157999999999264,0.05647399999999925,0.05678399999999928,0.057157999999999376,0.05755199999999938,0.05788399999999938,0.05819499999999933,0.05850799999999934,0.05884599999999929,0.05920199999999931,0.059509999999999286,0.059815999999999425,0.060220999999999414,0.060605999999999494,0.06091299999999955,0.061241999999999575,0.06162799999999957,0.06195899999999965,0.06227699999999947,0.06259399999999937,0.06290999999999936,0.06328299999999931,0.06359799999999938,0.0639119999999993,0.06422399999999917,0.064549999999999,0.06488799999999895,0.06519799999999898,0.06551299999999904,0.06581599999999921,0.06612199999999913,0.06642699999999913,
0.06677799999999912,0.06708299999999912,0.06738599999999906,0.06785699999999917,0.068163999999999,0.068468999999999,0.06883199999999912,0.06914699999999918,0.06945199999999918,0.06975499999999912,0.07005899999999898,0.07036299999999884,0.07067699999999877,0.07102999999999882,0.07144299999999881,0.07178299999999882,0.072101999999999,0.07243999999999895,0.07279899999999895,0.0731369999999989,0.07345599999999886,0.07378399999999874,0.07410099999999864,0.07441799999999854,0.07473399999999852,0.07504799999999845,0.07535999999999854,0.0756749999999986,0.07604099999999869,0.07635499999999862,0.07673599999999858,0.07698599999999867,0.07731299999999863,0.0776279999999987,0.07799899999999882,0.07831399999999888,0.07862799999999881,0.07894099999999882,0.0792569999999988,0.07958999999999894,0.07995499999999889,0.08036099999999902,0.0807189999999991,0.08104499999999892,0.08136299999999896,0.08167799999999903,0.08199099999999904,0.08223599999999909,0.08259999999999912,0.08303899999999897,
0.08329499999999879,0.0835349999999988,0.0838439999999987,0.08408499999999863,0.0843339999999988,0.08475999999999884,0.08503099999999875,0.08526599999999873,0.08564499999999886,0.08587999999999907,0.08611099999999916,0.08634499999999923,0.08657799999999938,0.08682299999999943,0.08706599999999942,0.0873279999999994,0.08756899999999956,0.08781099999999942,0.08807899999999935,0.08831899999999937,0.08855899999999939,0.08880199999999938,0.0891769999999994,0.08941699999999941,0.0896749999999995,0.08991499999999952,0.09022999999999959,0.09051099999999979,0.09080299999999975,0.09106699999999956,0.09130999999999956,0.09155199999999963,0.09179099999999973,0.09204499999999971,0.09229799999999955,0.09255299999999966,0.09280999999999962,0.09306499999999951,0.09331199999999962,0.09361399999999964,0.09388499999999977,0.09425399999999984,0.09471099999999977,0.0949559999999996,0.09519699999999953,0.09543899999999961,0.09572499999999962,0.09598999999999958,0.09624099999999958,0.09649899999999967,
0.09678499999999968,0.09702699999999953,0.09726599999999941,0.09758399999999945,0.09782399999999947,0.09808099999999964,0.09832299999999972,0.09869099999999964,0.09899899999999962,0.09923899999999963,0.09947899999999965,0.09971899999999967,0.09995699999999963,0.10019599999999973,0.10051099999999957,0.10076299999999949,0.10111399999999948,0.10137899999999944,0.10162899999999953,0.10185999999999962,0.10209899999999972,0.10245999999999955,0.10269199999999956,0.10298799999999964,0.10321699999999967,0.10344099999999967,0.10377699999999956,0.10401699999999958,0.10424799999999967,0.10455699999999957,0.10479099999999963,0.10502199999999973,0.10526299999999988,0.10549599999999981,0.10572699999999968,0.10595999999999961,0.10625299999999971,0.10655099999999962,0.1068249999999995,0.1070949999999995,0.1074889999999995,0.10772699999999946,0.10796199999999945,0.10819999999999941,0.1084939999999992,0.10878199999999927,0.10903899999999944,0.10926799999999948,0.1094959999999996,0.10974899999999965,
0.11013099999999953,0.11044699999999952,0.1107629999999995,0.11112599999999939,0.11145799999999939,0.11185399999999945,0.11220999999999948,0.11255499999999952,0.11289599999999966,0.11322599999999983,0.11354199999999981,0.11389999999999967,0.11422299999999974,0.11453999999999986,0.1148579999999999,0.11518799999999985,0.11550799999999994,0.11582499999999984,0.1161899999999998,0.11642799999999975,0.11674699999999971,0.11706199999999956,0.11745799999999962,0.11778799999999956,0.1180949999999994,0.11840099999999931,0.11870699999999945,0.11902099999999938,0.11933899999999942,0.11966399999999933,0.12001599999999946,0.12035699999999938,0.1207279999999995,0.1210329999999995,0.12133999999999934,0.12164799999999931,0.12195699999999943,0.12226099999999951,0.12257599999999935,0.12291499999999944,0.12322199999999928,0.1236469999999994,0.12395599999999951,0.12427299999999941,0.12459299999999951,0.12496499999999955,0.12526999999999955,0.12558399999999947,0.12589799999999962,0.12621999999999978,
0.12670499999999962,0.12701399999999974,0.12732699999999975,0.12763199999999975,0.12802099999999972,0.12837799999999966,0.12875599999999965,0.12906099999999965,0.1293679999999997,0.12980499999999973,0.13010999999999973,0.13041499999999973,0.13077599999999978,0.13111999999999968,0.13143799999999972,0.13174299999999972,0.13215299999999974,0.13252399999999986,0.1329539999999998,0.13328499999999988,0.13359399999999977,0.13390099999999983,0.13420699999999997,0.13451100000000005,0.134814,0.13517500000000005,0.13548099999999996,0.13591599999999993,0.13622099999999993,0.13652799999999998,0.13683200000000006,0.13713799999999998,0.13745499999999988,0.13775999999999988,0.13812199999999986,0.1385329999999998,0.13896399999999964,0.13928599999999958,0.13963299999999967,0.13993799999999967,0.14025099999999968,0.14055699999999982,0.14095899999999983,0.14133499999999977,0.14167399999999986,0.14207799999999993,0.14238400000000007,0.1426829999999999,0.14298599999999984,0.1432899999999997,
0.14368199999999964,0.14404799999999973,0.14442999999999961,0.14481399999999978,0.14523899999999967,0.14553899999999964,0.14592599999999956,0.14627999999999974,0.14663999999999988,0.14700099999999994,0.14738300000000004,0.14774399999999988,0.14827499999999993,0.14869699999999986,0.14919199999999977,0.14955499999999988,0.14992399999999995,0.15028700000000006,0.15063600000000021,0.15099700000000005,0.15140600000000015,0.15186500000000014,0.15226800000000007,0.15262900000000013,0.15300900000000017,0.1533810000000002,0.1537510000000002,0.15413100000000024,0.15450300000000006,0.15503500000000003,0.15541099999999997,0.15578399999999992,0.15615500000000004,0.15652599999999994,0.1569069999999999,0.1573199999999999,0.1576359999999999,0.158007,0.15857300000000008,0.15893400000000013,0.15929799999999994,0.1596789999999999,0.1599759999999999,0.1603349999999999,0.16069299999999997,0.16104399999999996,0.161532,0.16190899999999986,0.16226899999999977,0.16263099999999997,
